id,name,port_code,shipment_type_name,country_country_code
7902,Lanai City,LNY,Air,US
7903,Quartz Hill,RZH,Air,US
7904,William J Fox,WJF,Air,US
7905,Lancaster,LNS,Air,US
7906,Lancaster PA Rail,ZRL,Air,US
7907,Hunt Field,LND,Air,US
7908,Capital City,LAN,Air,US
7909,Municipal,LPO,Air,US
7910,General Brees Field,LAR,Air,US
7911,International,LRD,Air,US
7912,Larsen SPB,KLN,Air,US
7913,Municipal,LRU,Air,US
7914,Las Vegas,LVS,Air,US
7915,Henderson Sky Harbor,HSH,Air,US
7916,Mccarran Intl,LAS,Air,US
7917,Nellis AFB,LSV,Air,US
7918,North Air Terminal,VGT,Air,US
7919,Sharpe AAF,LRO,Air,US
7920,Lathrop Wells,LTH,Air,US
7921,Westmoreland County,LBE,Air,US
7922,Hattiesburg-Laurel Reg,PIB,Air,US
7923,Hesler-Noble Field,LUL,Air,US
7924,Lawrence,LWC,Air,US
7925,Lawrence,LWM,Air,US
7926,Municipal,LWV,Air,US
7927,Lawrenceville,LVL,Air,US
7928,Municipal,LAW,Air,US
7929,Leadville,LXV,Air,US
7930,Leesburg,LEE,Air,US
7931,Municipal,LRJ,Air,US
7932,Lemmon,LEM,Air,US
7933,NAS/Reeves Field,NLC,Air,US
7934,St Marys County,LTW,Air,US
7935,Levelock,KLL,Air,US
7936,Greenbrier Valley,LWB,Air,US
7937,Nez Perce County Rgnl,LWS,Air,US
7938,Auburn,LEW,Air,US
7939,Municipal,LWT,Air,US
7940,Blue Grass,LEX,Air,US
7941,Creech AAF,LSD,Air,US
7942,Lexington,LXN,Air,US
7943,Municipal,LBL,Air,US
7944,Allen County,AOH,Air,US
7945,Lime Village,LVD,Air,US
7946,Loring AFB,LIZ,Air,US
7947,Municipal,LIC,Air,US
7948,Municipal,LNK,Air,US
7949,Coast Guard,LRK,Air,US
7950,Linden,LDJ,Air,US
7951,Little Naukati,WLN,Air,US
7952,Little Port Walter,LPW,Air,US
7953,Regional Airport,LIT,Air,US
7954,Livengood,LIV,Air,US
7955,Livermore,LVK,Air,US
7956,Mission Field,LVM,Air,US
7957,W T Piper Memorial,LHV,Air,US
7958,Lewis Lockport,LOT,Air,US
7959,Cache,LGU,Air,US
7960,Lompoc Airport,LPC,Air,US
7961,Vandenberg AFB,VBG,Air,US
7962,Corbin-London,LOZ,Air,US
7963,Tri County,LNR,Air,US
7964,Dew Station,LNI,Air,US
7965,Heliport,JLB,Air,US
7966,Long Beach Municipal,LGB,Air,US
7967,Long Island,LIJ,Air,US
7968,Longview,LOG,Air,US
7969,Lopez Island,LPS,Air,US
7970,Lordsburg,LSB,Air,US
7971,Loring,WLR,Air,US
7972,Los Alamos,LAM,Air,US
7973,Century City,CCD,Air,US
7974,Citicorp Plaza H/P,JCX,Air,US
7975,City Of Industry H/P,JID,Air,US
7976,Commerce Bus. Plaza,JBP,Air,US
7977,Los Angeles International,LAX,Air,US
7978,Sherman Oaks H/P,JSN,Air,US
7979,Union Station H/P,JLX,Air,US
7980,Universal City H/P,JUC,Air,US
7981,Van Nuys,VNY,Air,US
7982,Warner Cntr Bus. Plaza,JWC,Air,US
7983,Whiteman,WHP,Air,US
7984,Los Banos,LSN,Air,US
7985,Lost Harbor Sea Port,LHB,Air,US
7986,Lost River,LSR,Air,US
7987,Louisa,LOW,Air,US
7988,Franklin,LFN,Air,US
7989,Bowman Field,LOU,Air,US
7990,Intercontinental,LJC,Air,US
7991,Standiford Field,SDF,Air,US
7992,Winston County,LMS,Air,US
7993,Derby Field,LOL,Air,US
7994,International,LBB,Air,US
7995,Reese AFB,REE,Air,US
7996,Mason County,LDM,Air,US
7997,Lumberton,LBT,Air,US
7998,Lusk,LSK,Air,US
7999,Preston-Glenn Field,LYH,Air,US
