id,name,port_code,shipment_type_name,country_country_code
8255,Nichen Cove,NKV,Air,US
8256,Nightmute,NME,Air,US
8257,Nikolai,NIB,Air,US
8258,Nikolski AFS,IKO,Air,US
8259,Jerry Tyler Memorial,NLE,Air,US
8260,Ninilchik,NIN,Air,US
8261,Noatak,WTK,Air,US
8262,International,OLS,Air,US
8263,Nome,OME,Air,US
8264,Nondalton,NNL,Air,US
8265,Curtis Memorial,ORV,Air,US
8266,Stefan Field,OFK,Air,US
8267,International,ORF,Air,US
8268,Nas Chambers,NGU,Air,US
8269,Max Westheimer,OUN,Air,US
8270,Central Maine,OWK,Air,US
8271,North Bend,OTH,Air,US
8272,Lee Bird Field,LBF,Air,US
8273,Sky Harbor,OBK,Air,US
8274,AFS,OHC,Air,US
8275,Northway,ORT,Air,US
8276,Heliport,ORQ,Air,US
8277,Eaton,OIC,Air,US
8278,Memorial,OWD,Air,US
8279,Novato,NOT,Air,US
8280,Nuiqsut,NUI,Air,US
8281,Nulato,NUL,Air,US
8282,Nunapitchuk,NUP,Air,US
8283,Nyac,ZNC,Air,US
8284,Dillingham Airfield,HDH,Air,US
8285,Oak Harbor,ODW,Air,US
8286,Convention Center H/P,JCE,Air,US
8287,Metropolitan Oak Intl,OAK,Air,US
8288,Oakland/Coliseum Stat,OBT,Air,US
8289,Green,OTN,Air,US
8290,Taylor Field,OCF,Air,US
8291,Municipal,OCE,Air,US
8292,Ocean Reef,OCA,Air,US
8293,NAS,NTU,Air,US
8294,Oceanic,OCI,Air,US
8295,Municipal,OCN,Air,US
8296,Searle Field,OGA,Air,US
8297,Hill AFB,HIF,Air,US
8298,Municipal,OGD,Air,US
8299,Ogdensburg,OGS,Air,US
8300,Splane Memorial,OIL,Air,US
8301,County,OBE,Air,US
8302,Downtown Airpark,DWN,Air,US
8303,Tinker AFB,TIK,Air,US
8304,Wiley Post,PWA,Air,US
8305,Will Rogers World,OKC,Air,US
8306,Okmulgee,OKM,Air,US
8307,Old Harbor SPB,OLH,Air,US
8308,Old Town,OLD,Air,US
8309,Municipal,OLE,Air,US
8310,Olga Bay SPB,KOY,Air,US
8311,Olive Branch Arpt,OLV,Air,US
8312,Olney-Noble,OLY,Air,US
8313,Olney,ONY,Air,US
8314,Olympia,OLM,Air,US
8315,Eppley Airfield,OMA,Air,US
8316,Municipal,OMK,Air,US
8317,Municipal,ONL,Air,US
8318,Municipal,ONH,Air,US
8319,Onion Bay,ONN,Air,US
8320,International,ONT,Air,US
8321,Intl Heliport,JIO,Air,US
8322,Ontario,ONO,Air,US
8323,St Landry Parish,OPL,Air,US
8324,The City Heliport,JOR,Air,US
8325,Municipal,OGB,Air,US
8326,Orlando Executive,ORL,Air,US
8327,International,MCO,Air,US
8328,Orlando Sanford Intl,SFB,Air,US
8329,Walt Disney World,DWS,Air,US
8330,Oroville,OVE,Air,US
8331,Osage Beach,OSB,Air,US
8332,Municipal,OEO,Air,US
8333,Wurtsmith AFB,OSC,Air,US
8334,Oshkosh,OKS,Air,US
8335,Wittman Field,OSH,Air,US
8336,Municipal,OOA,Air,US
8337,Vor,OTO,Air,US
8338,Industrial,OTM,Air,US
8339,Ouzinkie SPB,KOZ,Air,US
8340,Owatonna,OWA,Air,US
8341,Daviess County,OWB,Air,US
8342,Waterbury-Oxford,OXC,Air,US
8343,University-Oxford,UOX,Air,US
8344,Miami University,OXD,Air,US
8345,Cairns AAF,OZR,Air,US
8346,Hanchey Army Heliport,HEY,Air,US
8347,Lowe Army Heliport,LOR,Air,US
8348,Ozona Municipal,OZA,Air,US
8349,State,PFC,Air,US
8350,Pack Creek,PBK,Air,US
8351,Barkley Regional,PAH,Air,US
8352,Paf Warren,PFA,Air,US
8353,Page,PGA,Air,US
8354,Stevens Field,PGO,Air,US
8355,Palm Beach Co Glades,PHK,Air,US
8356,SPB,PMU,Air,US
8357,Casement,PVZ,Air,US
8358,Painter Creek,PCE,Air,US
8359,Palacios,PSX,Air,US
8360,Palestine,PSN,Air,US
8361,Bermuda Dunes,UDD,Air,US
8362,Municipal,PSP,Air,US
8363,Air Force 42,PMD,Air,US
8364,Municipal,PAQ,Air,US
8365,Metropolitan,PMX,Air,US
8366,Palo Alto,PAO,Air,US
8367,Perry Lefors Field,PPA,Air,US
8368,Bay County,PFN,Air,US
8369,Tyndall AFB,PAM,Air,US
8370,Panguitch,PNU,Air,US
8371,North Fork Valley,WPO,Air,US
8372,Municipal,PGR,Air,US
8373,Henry County,PHT,Air,US
8374,Cox Field,PRX,Air,US
8375,Park Falls,PKF,Air,US
8376,Park Rapids,PKD,Air,US
8377,Wood County,PKB,Air,US
8378,Parks SPB,KPK,Air,US
8379,Tri-City,PPF,Air,US
8380,Heliport,JPD,Air,US
8381,Jackson County,PGL,Air,US
8382,Tri-Cities,PSC,Air,US
8383,Paso Robles,PRB,Air,US
8384,Williams Memorial,PTN,Air,US
8385,NAS,NHK,Air,US
8386,Pauloff Harbor SPB,KPH,Air,US
8387,Payson,PJB,Air,US
8388,Peach Springs,PGS,Air,US
8389,Pecos City,PEQ,Air,US
8390,Pedro Bay,PDB,Air,US
8391,Pelican SPB,PEC,Air,US
8392,St Clair County,PLR,Air,US
8393,Emmet County,PLN,Air,US
8394,Intermediate,PMB,Air,US
8395,Pendleton,PDT,Air,US
8396,Ellyson NAS,NDP,Air,US
8397,Pensacola NAS,NPA,Air,US
8398,Regional,PNS,Air,US
8399,Saufley NAS,NUN,Air,US
8400,Greater Peoria,PIA,Air,US
8401,Perry-Foley,FPY,Air,US
8402,Municipal,PRO,Air,US
8403,Perry SPB,PYL,Air,US
8404,Perryville SPB,KPV,Air,US
8405,Illinois Valley Regnl,VYS,Air,US
8406,Grissom AFB,GUS,Air,US
8407,Municipal,PSG,Air,US
8408,Fort Lee AAF,FLE,Air,US
8409,Municipal,PTB,Air,US
8410,Grant County,PGC,Air,US
8411,Philadelphia International,PHL,Air,US
8412,Mustin Alf,MUV,Air,US
8413,N Philadelphia Rail St,ZHC,Air,US
8414,North Philadelphia,PNE,Air,US
8415,Philadelphia Rail,ZFV,Air,US
8416,SPB,PSQ,Air,US
8417,Trenton Rail STN,ZTN,Air,US
8418,Trenton-Mercer,TTN,Air,US
8419,Philip,PHP,Air,US
8420,Luke Afb,LUF,Air,US
8421,Phoenix-Deer Valley,DVT,Air,US
8422,Scottsdale Municipal,SCF,Air,US
8423,Sky Harbor Intl,PHX,Air,US
8424,Pearl River County,PCU,Air,US
8425,Pickens,LQK,Air,US
8426,Pierre,PIR,Air,US
8427,Pilot Point Arpt,PIP,Air,US
8428,Ugashik Bay,UGB,Air,US
8429,Pilot Station,PQS,Air,US
8430,Grider Field,PBF,Air,US
8431,Garden Harris County,PIM,Air,US
8432,Pine Ridge,XPR,Air,US
8433,Municipal,PTS,Air,US
8434,Allegheny County,AGC,Air,US
8435,Civic Ar Heli,CVA,Air,US
8436,Pittsfield,PSF,Air,US
8437,Placerville,PVF,Air,US
8438,Hale County,PVW,Air,US
8439,Platinum,PTU,Air,US
8440,AFB,PBG,Air,US
8441,Clinton County,PLB,Air,US
8442,Pleasant Harbour,PTR,Air,US
8443,Hacienda Bus.Park H/P,JBS,Air,US
8444,Sherwood,PWD,Air,US
8445,Plymouth,PLY,Air,US
8446,Plymouth,PYM,Air,US
8447,Municipal,POH,Air,US
8448,Pocatello,PIH,Air,US
8449,Bradshaw AAF,BSF,Air,US
8450,Point Baker SPB,KPB,Air,US
8451,Point Hope,PHO,Air,US
8452,Dew Station,PIZ,Air,US
8453,Coast Guard Heliport,PRT,Air,US
8454,Polacca,PXL,Air,US
8455,Polk Inlet,POQ,Air,US
8456,Pompano Beach,PPM,Air,US
8457,Ponca City,PNC,Air,US
8458,Pontiac,PTK,Air,US
8459,Pope Vanoy,PVY,Air,US
8460,Earl Fields Memorial,POF,Air,US
8461,Porcupine Creek,PCK,Air,US
8462,Port Alexander,PTD,Air,US
8463,Port Alice,PTC,Air,US
8464,Port Alsworth,PTA,Air,US
8465,Fairchild Intl,CLM,Air,US
8466,Port Armstrong,PTL,Air,US
8467,Port Bailey SPB,KPY,Air,US
8468,Port Clarence,KPC,Air,US
8469,Port Frederick,PFD,Air,US
8470,Port Graham,PGM,Air,US
8471,Port Heiden,PTH,Air,US
8472,Point Mugu NAS,NTD,Air,US
8473,St Clair County Intl,PHN,Air,US
8474,Port Johnson,PRF,Air,US
8475,Port Lions SPB,ORI,Air,US
8476,AFS,PML,Air,US
8477,Port Oceanic,PRL,Air,US
8478,Port Protection,PPV,Air,US
8479,Port San Juan,PJS,Air,US
8480,Port Townsend,TWD,Air,US
8481,Port Walter,PWR,Air,US
8482,Port Williams SPB,KPR,Air,US
8483,Portage Creek,PCA,Air,US
8484,Porterville,PTV,Air,US
8485,Intl Jetport,PWM,Air,US
8486,Portland International,PDX,Air,US
8487,Regional,PMH,Air,US
8488,Robert S Kerr,RKR,Air,US
8489,Pottstown/Limerick,PTW,Air,US
8490,Dutchess County,POU,Air,US
8491,Poulsbo,PUL,Air,US
8492,Powell,POY,Air,US
8493,Municipal,PCD,Air,US
8494,Pratt,PTT,Air,US
8495,Prentice,PRW,Air,US
8496,Prescott,PRC,Air,US
8497,Municipal,PQI,Air,US
8498,Carbon County,PUC,Air,US
8499,Princeton,PNN,Air,US
