id,name,port_code,shipment_type_name,country_country_code
3197,Belfast Aldergrove International,BFS,Air,GB
3198,Bembridge,BBP,Air,GB
3199,Benbecula,BEB,Air,GB
3200,RAF Station,BEX,Air,GB
3201,Colmore Row Bus Stn,ZBC,Air,GB
3202,Birmingham International,BHX,Air,GB
3203,Blackbushe,BBS,Air,GB
3204,Blackpool,BLK,Air,GB
3205,Bournemouth International,BOH,Air,GB
3206,Bradford,BRF,Air,GB
3207,Bus Station,ZFC,Air,GB
3208,Wether Fld RAF,WXF,Air,GB
3209,Lakenheath RAF,LKZ,Air,GB
3210,Brighton,BSH,Air,GB
3211,Bristol,BRS,Air,GB
3212,London St. Pancras,QQS,Air,GB
3213,Raf Station,BZZ,Air,GB
3214,Burtonwood,BUT,Air,GB
3215,Honington,BEQ,Air,GB
3216,Cambridge,CBG,Air,GB
3217,Machrihanish,CAL,Air,GB
3218,Cardiff-wales Arpt,CWL,Air,GB
3219,Carlisle,CAX,Air,GB
3220,Chester,CEG,Air,GB
3221,Isle Of Coll,COL,Air,GB
3222,Isle Of Colonsay,CSA,Air,GB
3223,Coventry - West Midlands International Airport,CVT,Air,GB
3224,Cromarty,CRN,Air,GB
3225,Bus Station,ZEQ,Air,GB
3226,Robin Hood International,DSA,Air,GB
3227,Dornoch,DOC,Air,GB
3228,Dundee,DND,Air,GB
3229,ScotRail,ZDU,Air,GB
3230,Durham Tees Valley,MME,Air,GB
3231,Eday,EOI,Air,GB
3232,Turnhouse,EDI,Air,GB
3233,ScotRail,ZXE,Air,GB
3234,Enniskillen,ENK,Air,GB
3235,Exeter,EXT,Air,GB
3236,Fair Isle,FIE,Air,GB
3237,RAF Station,FFD,Air,GB
3238,Sculthorp RAF,FKH,Air,GB
3239,Farnborough,FAB,Air,GB
3240,Fetlar,FEA,Air,GB
3241,Filton,FZO,Air,GB
3242,Flotta,FLH,Air,GB
3243,Kinloss,FSS,Air,GB
3244,Heliport,FWM,Air,GB
3245,Foula,FOA,Air,GB
3246,Glasgow International,GLA,Air,GB
3247,Prestwick,PIK,Air,GB
3248,ScotRail,ZGG,Air,GB
3249,Gloucestershire,GLO,Air,GB
3250,Binbrook,GSY,Air,GB
3251,Guernsey,GCI,Air,GB
3252,Off Line Point,WUK,Air,GB
3253,Linton-On-Ouse,HRT,Air,GB
3254,Hatfield,HTF,Air,GB
3255,Haverfordwest,HAW,Air,GB
3256,Hendon,HEN,Air,GB
3257,High Wycombe,HYC,Air,GB
3258,Holyhead,HLY,Air,GB
3259,Hoy Island,HOY,Air,GB
3260,Humberside Arpt,HUY,Air,GB
3261,Inverness,INV,Air,GB
3262,ScotRail,ZIV,Air,GB
3263,Ipswich (Closed),IPW,Air,GB
3264,Glenegedale,ILY,Air,GB
3265,Ronaldsway,IOM,Air,GB
3266,Broadford,SKL,Air,GB
3267,St Marys,ISC,Air,GB
3268,Tresco,TSO,Air,GB
3269,States,JER,Air,GB
3270,Marham RAF,KNF,Air,GB
3271,Lands End,LEQ,Air,GB
3272,Leeds/Bradford,LBA,Air,GB
3273,Liverpool John Lennon (Speke),LPL,Air,GB
3274,Heliport,LPH,Air,GB
3275,Biggin Hill,BQH,Air,GB
3276,British Rail Terminal,ZLX,Air,GB
3277,Gatwick,LGW,Air,GB
3278,Heathrow,LHR,Air,GB
3279,London City Airport,LCY,Air,GB
3280,London-Waterloo,QQW,Air,GB
3281,Luton Airport,LTN,Air,GB
3282,Stansted,STN,Air,GB
3283,Victoria Railway Stn.,ZEP,Air,GB
3284,Eglinton (City Of Londonderry),LDY,Air,GB
3285,RAF Station,LMO,Air,GB
3286,RAF Station,LYE,Air,GB
3287,RAF Station,GQJ,Air,GB
3288,Manchester,MAN,Air,GB
3289,Manchester Bus Stn.,ZMP,Air,GB
3290,Kent International,MSE,Air,GB
3291,Mildenhall Arpt,MHZ,Air,GB
3292,NAF,GXH,Air,GB
3293,Milton Keynes,KYN,Air,GB
3294,Mull,ULL,Air,GB
3295,Greenham RAF,EWY,Air,GB
3296,Newcastle Airport,NCL,Air,GB
3297,St Mawgan,NQY,Air,GB
3298,North Ronaldsay,NRL,Air,GB
3299,Northampton,ORM,Air,GB
3300,Northolt,NHT,Air,GB
3301,Norwich Arpt,NWI,Air,GB
3302,Nottingham Airport,NQT,Air,GB
3303,Nottingham E. Midlands,EMA,Air,GB
3304,Railway Station,XQI,Air,GB
3305,Railway Station,XQH,Air,GB
3306,Cottesmor RAF,OKH,Air,GB
3307,Oban Airport,OBN,Air,GB
3308,Heliport,OHP,Air,GB
3309,RAF Station,ODH,Air,GB
3310,Orkney Island,KOI,Air,GB
3311,Outer Skerries,OUK,Air,GB
3312,Kidlington,OXF,Air,GB
3313,Papa Stour,PSV,Air,GB
3314,Papa Westray,PPW,Air,GB
3315,Penzance,PZE,Air,GB
3316,Perth,PSL,Air,GB
3317,ScotRail,ZXP,Air,GB
3318,Plymouth,PLH,Air,GB
3319,Portsmouth,PME,Air,GB
3320,Rochester,RCS,Air,GB
3321,Heliport,RAY,Air,GB
3322,Sanday,NDY,Air,GB
3323,RAF Station,SQZ,Air,GB
3324,Sheffield City Airport,SZD,Air,GB
3325,Lerwick/Tingwall,LWK,Air,GB
3326,Scatsta,SCS,Air,GB
3327,Sumburgh,LSI,Air,GB
3328,Shoreham,ESH,Air,GB
3329,Eastleigh,SOU,Air,GB
3330,London Southend,SEN,Air,GB
3331,Leuchars,ADX,Air,GB
3332,Stornoway,SYY,Air,GB
3333,Stronsay,SOY,Air,GB
3334,Woodbridge RAF,WOB,Air,GB
3335,Fairwood Comm,SWS,Air,GB
3336,Swindon,SWI,Air,GB
3337,Railway Station,XWS,Air,GB
3338,Tiree,TRE,Air,GB
3339,Baltasound,UNT,Air,GB
3340,Upavon,UPV,Air,GB
3341,RAF Station,UHF,Air,GB
3342,RAF Station,WTN,Air,GB
3343,West Malling,WEM,Air,GB
3344,Westray,WRY,Air,GB
3345,Whalsay,WHS,Air,GB
3346,Wick,WIC,Air,GB
3347,Bentwaters St,BWY,Air,GB
3348,Woodford,WFD,Air,GB
3349,Yeovilton,YEO,Air,GB
3350,Carriacou Is,CRU,Air,GD
3351,Point Saline Intl,GND,Air,GD
3352,Batumi,BUS,Air,GE
3353,Kopitnari,KUT,Air,GE
3354,Babusheri,SUI,Air,GE
3355,Novo Alexeyevka,TBS,Air,GE
3356,Rochambeau,CAY,Air,GF
3357,Maripasoula,MPY,Air,GF
3358,Regina,REI,Air,GF
3359,Saul,XAU,Air,GF
3360,St-Georges de lOyapock,OYP,Air,GF
3361,St-Laurent du Maroni,LDX,Air,GF
3362,Kotoka,ACC,Air,GH
3363,Kumasi,KMS,Air,GH
3364,Sunyani,NYI,Air,GH
3365,Takoradi,TKD,Air,GH
3366,Tamale,TML,Air,GH
3367,North Front,GIB,Air,GI
3368,Aasiaat,JEG,Air,GL
3369,Heliport,QCU,Air,GL
3370,Alluitsup Paa,LLU,Air,GL
3371,Arsuk,JRK,Air,GL
3372,Heliport,QGQ,Air,GL
3373,Dundas,DUN,Air,GL
3374,Heliport,JGR,Air,GL
3375,Heliport,QFI,Air,GL
3376,Heliport,QJI,Air,GL
3377,Heliport,QRY,Air,GL
3378,Harbour,XIQ,Air,GL
3379,Ilulissat,JAV,Air,GL
3380,Ittoqqortoormiit,OBY,Air,GL
3381,Heliport,QPW,Air,GL
3382,Kangerlussuaq,SFJ,Air,GL
3383,Heliport,QJE,Air,GL
3384,Kulusuk,KUS,Air,GL
3385,Heliport,JSU,Air,GL
3386,Nanortalik,JNN,Air,GL
3387,Heliport,JNS,Air,GL
3388,Narsarsuaq,UAK,Air,GL
3389,Neerlerit Inaat,CNP,Air,GL
3390,Heliport,QMK,Air,GL
3391,Nuuk,GOH,Air,GL
3392,Harbour,XEO,Air,GL
3393,Paamiut,JFR,Air,GL
3394,Pituffik,THU,Air,GL
3395,Qaanaaq,NAQ,Air,GL
3396,Qaarsut,JQA,Air,GL
3397,Heliport,JJU,Air,GL
3398,Qasigiannguit,JCH,Air,GL
3399,Qeqertarsuaq,JGO,Air,GL
3400,Heliport,QUP,Air,GL
3401,Sisimiut,JHS,Air,GL
3402,Tasiilaq,AGM,Air,GL
3403,Harbour,XEQ,Air,GL
3404,Heliport,JUV,Air,GL
3405,Uummannaq,UMD,Air,GL
3406,Yundum International,BJL,Air,GM
3407,Boke,BKJ,Air,GN
3408,Conakry,CKY,Air,GN
3409,Faranah,FAA,Air,GN
3410,Fria,FIG,Air,GN
3411,Kankan,KNN,Air,GN
3412,Kissidougou,KSI,Air,GN
3413,Sambailo,SBI,Air,GN
3414,Labe,LEK,Air,GN
3415,Macenta,MCA,Air,GN
3416,Nzerekore,NZE,Air,GN
3417,Siguiri,GII,Air,GN
3418,Baillif,BBR,Air,GP
3419,La Desirade,DSD,Air,GP
3420,Les Bases,GBJ,Air,GP
3421,Le Raizet,PTP,Air,GP
3422,St Barthelemy,SBH,Air,GP
3423,St Francois,SFC,Air,GP
3424,Esperance,SFG,Air,GP
3425,Grand Case,CCE,Air,GP
3426,Marigot SPB,MSB,Air,GP
3427,Terre-de-Bas,HTB,Air,GP
3428,Terre-de-Haut,LSS,Air,GP
3429,Bata,BSG,Air,GQ
3430,Santa Isabel,SSG,Air,GQ
3431,Agrinion,AGQ,Air,GR
3432,Demokritos Airport,AXD,Air,GR
3433,Astypalaia,JTY,Air,GR
3434,Eleftherios Venizelos,ATH,Air,GR
3435,Hellinikon (Closed),HEW,Air,GR
3436,Souda,CHQ,Air,GR
3437,Chios,JKH,Air,GR
3438,Drama,DRM,Air,GR
3439,N. Kazantzakis Apt.,HER,Air,GR
3440,Ikaria,JIK,Air,GR
3441,Ioannina,IOA,Air,GR
3442,Kalamata,KLX,Air,GR
3443,Karpathos,AOK,Air,GR
3444,Kasos Island,KSJ,Air,GR
3445,Kastelorizo,KZS,Air,GR
3446,Aristoteles Airport,KSO,Air,GR
3447,Megas Alexandros Apt.,KVA,Air,GR
3448,Argostolion,EFL,Air,GR
3449,I. Kapodistrias,CFU,Air,GR
3450,Kithira,KIT,Air,GR
3451,Kos,KGS,Air,GR
3452,Philippos Airport,KZI,Air,GR
3453,Larisa,LRA,Air,GR
3454,Leros,LRS,Air,GR
3455,Limnos,LXS,Air,GR
3456,Mikonos,JMK,Air,GR
3457,Milos,MLO,Air,GR
3458,Mytilene,MJT,Air,GR
3459,Naxos Airport,JNX,Air,GR
3460,Paros,PAS,Air,GR
3461,Araxos Airport,GPA,Air,GR
3462,Alexion,PKH,Air,GR
3463,Aktion,PVK,Air,GR
3464,Andravida,PYR,Air,GR
3465,Diagoras Airport,RHO,Air,GR
3466,Samos,SMI,Air,GR
3467,Sitia,JSH,Air,GR
3468,Skiathos,JSI,Air,GR
3469,Skiros,SKU,Air,GR
3470,Eleftherios Venizelos,SPJ,Air,GR
3471,Spetsai Island,JSS,Air,GR
3472,Syros Island,JSY,Air,GR
3473,Thessaloniki International Airport 'Makedonia',SKG,Air,GR
3474,Thira,JTR,Air,GR
3475,Nea Anchialos,VOL,Air,GR
3476,Zakinthos Is,ZTH,Air,GR
3477,Carmelita,CMM,Air,GT
3478,Chiquimula,CIQ,Air,GT
3479,Coatepeque Airport,CTF,Air,GT
3480,Coban,CBV,Air,GT
3481,Dos Lagunas,DON,Air,GT
3482,El Naranjo,ENJ,Air,GT
3483,Santa Elena,FRS,Air,GT
3484,La Aurora,GUA,Air,GT
3485,Huehuetenango,HUG,Air,GT
3486,Los Tablones Airport,LOX,Air,GT
3487,Melchor De Menco,MCR,Air,GT
3488,Paso Caballos,PCG,Air,GT
3489,Playa Grande,PKJ,Air,GT
3490,Poptun,PON,Air,GT
3491,Puerto Barrios,PBR,Air,GT
3492,Quetzaltenango Airport,AAZ,Air,GT
3493,Quiche Airport,AQB,Air,GT
3494,Base Aerea Del Sur,RER,Air,GT
3495,Las Vegas,LCF,Air,GT
3496,Rubelsanto,RUV,Air,GT
3497,El Peten,TKM,Air,GT
3498,Uaxactun,UAX,Air,GT
3499,Uscg Shore St,NRV,Air,GU
