id,name,port_code,shipment_type_name,country_country_code
7405,Emporia,EMP,Air,US
7406,Endicott,BGM,Air,US
7407,Enid Woodring Mun.,WDG,Air,US
7408,Vance AFB,END,Air,US
7409,Municipal,ETS,Air,US
7410,Ephrata,EPH,Air,US
7411,International,ERI,Air,US
7412,Errol,ERR,Air,US
7413,Delta County Arpt,ESC,Air,US
7414,Espanola,ESO,Air,US
7415,Municipal,EST,Air,US
7416,Weedon Field,EUF,Air,US
7417,Eugene,EUG,Air,US
7418,Eunice,UCE,Air,US
7419,Murray Field,EKA,Air,US
7420,Eureka,EUE,Air,US
7421,Landing Strip,EVA,Air,US
7422,Evanston,EVW,Air,US
7423,Dress Regional,EVV,Air,US
7424,Eveleth,EVM,Air,US
7425,Snohomish County,PAE,Air,US
7426,SPB,EXI,Air,US
7427,Eielson AFB,EIL,Air,US
7428,Ft Wainwright,FBK,Air,US
7429,International,FAI,Air,US
7430,Metro Field,MTX,Air,US
7431,Phillips Field,PII,Air,US
7432,Municipal,FBY,Air,US
7433,Travis AFB,SUU,Air,US
7434,Municipal,FFL,Air,US
7435,Fairmont,FRM,Air,US
7436,Municipal,FLX,Air,US
7437,NAS,NFL,Air,US
7438,Falls Bay,FLJ,Air,US
7439,Otis AFB,FMH,Air,US
7440,False Island,FAK,Air,US
7441,False Pass,KFP,Air,US
7442,Farewell,FWL,Air,US
7443,Hector Field,FAR,Air,US
7444,Municipal,FBL,Air,US
7445,Republic Field,FRG,Air,US
7446,Regional,FAM,Air,US
7447,Municipal,FMN,Air,US
7448,Municipal (Drake Fld),FYV,Air,US
7449,Northwest Arkansas Rgn,XNA,Air,US
7450,Municipal,FAY,Air,US
7451,Pope AFB,POB,Air,US
7452,Municipal,FYM,Air,US
7453,Fergus Falls,FFM,Air,US
7454,Municipal,FIL,Air,US
7455,Fin Creek,FNK,Air,US
7456,Findlay,FDY,Air,US
7457,Fire Cove,FIC,Air,US
7458,Elizabeth Field,FID,Air,US
7459,Five Finger,FIV,Air,US
7460,Five Mile,FMC,Air,US
7461,Flat,FLT,Air,US
7462,Flaxman Island,FXM,Air,US
7463,Bishop,FNT,Air,US
7464,Flippin,FLP,Air,US
7465,Florence,FLO,Air,US
7466,Barin Olf Osn,NHX,Air,US
7467,Fond Du Lac,FLD,Air,US
7468,Municipal,FXY,Air,US
7469,Morris AAF,FOP,Air,US
7470,Municipal,FCY,Air,US
7471,Davison AAF,DAA,Air,US
7472,Fort Bragg,FOB,Air,US
7473,Simmons AAF,FBG,Air,US
7474,Fort Bridger,FBR,Air,US
7475,Chaffee AFB,CCA,Air,US
7476,Fort Collins Bus Servi,QWF,Air,US
7477,Municipal Airport,FNL,Air,US
7478,AAF Heliport,AYE,Air,US
7479,Mc Guire AFB,WRI,Air,US
7480,Fort Dodge,FOD,Air,US
7481,Felker AAF,FAF,Air,US
7482,Muir AAF,MUI,Air,US
7483,Bicycle Lake AAF,BYS,Air,US
7484,Fort Jefferson,RBN,Air,US
7485,Godman AAF,FTK,Air,US
7486,Executive,FXE,Air,US
7487,International,FLL,Air,US
7488,Sherman AAF,FLV,Air,US
7489,Forney AAF,TBN,Air,US
7490,Municipal,FMS,Air,US
7491,Tipton AAF,FME,Air,US
7492,Page Field,FMY,Air,US
7493,Southwest Florida Reg,RSW,Air,US
7494,St Lucie County,FPR,Air,US
7495,Polk AAF,POE,Air,US
7496,Bryant AAF,FRN,Air,US
7497,Marshall AAF,FRI,Air,US
7498,Municipal,FSK,Air,US
7499,Haley AAF,FSN,Air,US
