id,name,port_code,shipment_type_name,country_country_code
,Oita,OIT,Ocean,JP
,Okinawa,NAH,Ocean,JP
,Onahama,ONA,Ocean,JP
,Osaka,OSA,Ocean,JP
,Otake,OTK,Ocean,JP
,Saeki,SAE,Ocean,JP
,Saka,SMN,Ocean,JP
,Sakaide,SKD,Ocean,JP
,Sakata,SKT,Ocean,JP
,Sasebo,SSB,Ocean,JP
,Sendaishinko,SDS,Ocean,JP
,Sendaishiogamako,SGM,Ocean,JP
,Shibushi,SBS,Ocean,JP
,Shimizu,SMZ,Ocean,JP
,Shimonoseki,SHS,Ocean,JP
,Takamatsu,TAK,Ocean,JP
,Takuma,TKM,Ocean,JP
,Tokushima,TKS,Ocean,JP
,Tokuyama,TKY,Ocean,JP
,Tokyo,TYO,Ocean,JP
,Tokyo,TOK,Ocean,JP
,Tomakomai,TMK,Ocean,JP
,Toyamashinko,TOS,Ocean,JP
,Toyamashinko,TOY,Ocean,JP
,Toyamashinko,TSH,Ocean,JP
,Toyohashi,THS,Ocean,JP
,Tsuruga,TRG,Ocean,JP
,Ube,UBJ,Ocean,JP
,Uno,UNO,Ocean,JP
,Wakayama,WAK,Ocean,JP
,Yatsushiro,YAT,Ocean,JP
,Yawatahama,YWH,Ocean,JP
,Yokkaichi,YKK,Ocean,JP
,Yokohama,YOK,Ocean,JP
,Mombasa,MBA,Ocean,KE
,Kostm,KOS,Ocean,KH
,Sihanoukville,SHV,Ocean,KH
,Sihanoukville,SIH,Ocean,KH
,Tarawa,TRW,Ocean,KI
,Moroni,YVA,Ocean,KM
,Cheongin,JC*,Ocean,KP
,Chinnampo,HC*,Ocean,KP
,Chong Jin,CHO,Ocean,KP
,Haeju,JH*,Ocean,KP
,Hungnam,HGM,Ocean,KP
,Najin,JN*,Ocean,KP
,Nampo,NAM,Ocean,KP
,Sinpo,NS*,Ocean,KP
,Sinuiju,JS*,Ocean,KP
,Weonsan,SW*,Ocean,KP
,All Ports,ALL,Ocean,KR
,Cheju,CHA,Ocean,KR
,Chungmu,CM*,Ocean,KR
,Daesan,DAS,Ocean,KR
,Donghae,DH*,Ocean,KR
,Gamman Port,GAM,Ocean,KR
,Incheun,INC,Ocean,KR
,Jangseungpo,JP*,Ocean,KR
,Jinhae,CHF,Ocean,KR
,Kohyun,KH*,Ocean,KR
,Kojung,KJ*,Ocean,KR
,Kunsan,KUV,Ocean,KR
,Kwang Yang,KAN,Ocean,KR
,Kwang Yang,KWY,Ocean,KR
,Masan,MAS,Ocean,KR
,Mipo,MI*,Ocean,KR
,Mokpo,MOK,Ocean,KR
,Mukho,MUK,Ocean,KR
,Okpo,OP*,Ocean,KR
,Onsan,OS*,Ocean,KR
,Pect Port,PET,Ocean,KR
,Pohang,KPO,Ocean,KR
,Punsannewport,PNC,Ocean,KR
,Pusan,KJC,Ocean,KR
,Pusan,PUS,Ocean,KR
,Pusannewport,PU1,Ocean,KR
,Pusannewport,PUN,Ocean,KR
,Pyeongtaek,PYT,Ocean,KR
,Pyongtack,PTK,Ocean,KR
,Samcheonpo,SP*,Ocean,KR
,Samchok,SUK,Ocean,KR
,Seogwipo,SG*,Ocean,KR
,Sinhang,SH*,Ocean,KR
,Sockcho,SHO,Ocean,KR
,Ulsan,USN,Ocean,KR
,Wando,WD*,Ocean,KR
,Yeocheon,YC*,Ocean,KR
,Yosu,YOS,Ocean,KR
,Kuwait,KWI,Ocean,KW
,Beirut,BEY,Ocean,LB
,Colombo,CMB,Ocean,LK
,Trincomalee,TRR,Ocean,LK
,Monrovia,MLW,Ocean,LR
,Misratah,MRA,Ocean,LY
,Tripoli,TIP,Ocean,LY
,Casablanca,CAS,Ocean,MA
,Majunga,MJN,Ocean,MG
,Tamatave,TMM,Ocean,MG
,Majuro,MAJ,Ocean,MH
,Rangoon,RGN,Ocean,MM
,Macau,MAC,Ocean,MO
,Nouakchott,NKC,Ocean,MR
,Malta,MLA,Ocean,MT
,Malta,MAR,Ocean,MT
,Port Louis,PLU,Ocean,MU
,Acapulco,ACA,Ocean,MX
,Ensenada,ESE,Ocean,MX
,Guaymas,GYM,Ocean,MX
,Lazallino,ZL2,Ocean,MX
,Lazaro,LCS,Ocean,MX
,Lazaro Cardenas,LZC,Ocean,MX
,Lazarocaroenas,LZ2,Ocean,MX
,Lazarocaroenas,LZ1,Ocean,MX
,Lazarocaroenas,ZLC,Ocean,MX
,Manzanillo,ZLO,Ocean,MX
,Mazatlan,MZT,Ocean,MX
,Pantaco,PAN,Ocean,MX
,Salina Cruz,SAC,Ocean,MX
,Tampico,TAM,Ocean,MX
,Veracruz,VER,Ocean,MX
,Bintulu,BTU,Ocean,MY
,Jambongan,JAM,Ocean,MY
,Johor,JOH,Ocean,MY
,Kota Kinabalu,BKI,Ocean,MY
,Kuching,KCH,Ocean,MY
,Kudat,KUD,Ocean,MY
,Labuan,LBU,Ocean,MY
,Lahad Datu,LDU,Ocean,MY
,Lawas,LWY,Ocean,MY
,Limbang,LMN,Ocean,MY
,Miri,MYY,Ocean,MY
,Pasir Gudang,PGU,Ocean,MY
,Penang,PEN,Ocean,MY
,Portkelang,PKG,Ocean,MY
,Portkelang,PKL,Ocean,MY
,Sandakan,SDK,Ocean,MY
,Sibu,SBW,Ocean,MY
,Tanjung Pelepas,TPP,Ocean,MY
,Tawau,TWU,Ocean,MY
,Weston,WES,Ocean,MY
,Beira,BEW,Ocean,MZ
,Maputo,MPM,Ocean,MZ
,Walvis Bay,WVB,Ocean,NA
,Noumea,NOU,Ocean,NC
,Apapa,APP,Ocean,NG
,Calabar,CBG,Ocean,NG
,Lagos,LOS,Ocean,NG
,Port Harcourt,PHC,Ocean,NG
,Tincanisland,TIN,Ocean,NG
,Warri,WAR,Ocean,NG
,Corinto,CIO,Ocean,NI
,Amsterdam,AMS,Ocean,NL
,Rotterdam,RTM,Ocean,NL
,Alesund,AES,Ocean,NO
,Drammen,DRM,Ocean,NO
,Oslo,OSL,Ocean,NO
,Nauru Island,INU,Ocean,NR
,Auckland,AKL,Ocean,NZ
,Bluff Harbour,BLU,Ocean,NZ
,Christchurch,CHC,Ocean,NZ
,Dunedin,DUD,Ocean,NZ
,Lyttelton,LYT,Ocean,NZ
,Napier,NPE,Ocean,NZ
,Nelson,NSN,Ocean,NZ
,New Plymouth,NPL,Ocean,NZ
,Otago Harbour,ORR,Ocean,NZ
,Port Chalmers,POE,Ocean,NZ
,Tauranga,TRG,Ocean,NZ
,Timaru,TIU,Ocean,NZ
,Wellington,WLG,Ocean,NZ
,Muscat,MCT,Ocean,OM
,Salalah,SLL,Ocean,OM
,Salalah,SLV,Ocean,OM
,Sohar,SOH,Ocean,OM
,Null,SHQ,Ocean,OM
,Balboa,BLB,Ocean,PA
,Colon,ONX,Ocean,PA
,Cristobal,CTB,Ocean,PA
,Manzanillo,MIT,Ocean,PA
,Manzanillo,MAN,Ocean,PA
,Pamzx,MZX,Ocean,PA
,Panama City,PTY,Ocean,PA
,Ponape,PNI,Ocean,PC
,Saipan,SPN,Ocean,PC
,Truk,TKK,Ocean,PC
