name,port_code,shipment_type_name,country_country_code
San Vicente,SVI,Air,CO
Santa Ana,SQB,Air,CO
Santa Catalina,SCA,Air,CO
Santa Maria,SMC,Air,CO
Simon Bolivar,SMR,Air,CO
Santa Rosalia,SSL,Air,CO
Santana Ramos,SRO,Air,CO
Los Colonizadores,RVE,Air,CO
Alberto Lleras Camargo,SOX,Air,CO
Solano,SQF,Air,CO
Solita,SOH,Air,CO
Tablon De Tamara,TTM,Air,CO
Tame,TME,Air,CO
Tarapaca,TCD,Air,CO
Tauramena,TAU,Air,CO
Tibu,TIB,Air,CO
Timbiqui,TBD,Air,CO
Tolu,TLU,Air,CO
Tres Esquinas,TQS,Air,CO
Trinidad,TDA,Air,CO
Farfan,ULQ,Air,CO
La Florida,TCO,Air,CO
Gonzalo,TRB,Air,CO
Unguia,UNC,Air,CO
Uribe,URI,Air,CO
Urrao,URR,Air,CO
Valledupar,VUP,Air,CO
Villagarzon,VGZ,Air,CO
La Vanguardia,VVC,Air,CO
Yaguara,AYG,Air,CO
Yari,AYI,Air,CO
Yavarate,VAB,Air,CO
Zapatoca,AZT,Air,CO
San Fernando,SFR,Air,CO
Ouani,AJN,Air,CO
Dzaoudzi,DZA,Air,CO
Moheli,NWA,Air,CO
Iconi,YVA,Air,CO
Prince Said Ibrahim In,HAH,Air,CO
Betou,BTB,Air,CO
Boundji,BOE,Air,CO
Maya Maya,BZV,Air,CO
Djambala,DJM,Air,CO
Epena,EPN,Air,CO
Ewo,EWO,Air,CO
Gamboma,GMM,Air,CO
Impfondo,ION,Air,CO
Kelle,KEE,Air,CR
Kindamba,KNJ,Air,CR
Lague,LCO,Air,CR
Lekana,LKC,Air,CR
Loubomo,DIS,Air,CR
Makabana,KMK,Air,CR
Makoua,MKJ,Air,CR
Mossendjo,MSX,Air,CR
Mouyondzi,MUY,Air,CR
Nkayi,NKY,Air,CR
Okoyo,OKG,Air,CR
Ouesso,OUE,Air,CR
Owando,FTX,Air,CR
Pointe Noire,PNR,Air,CR
Sibiti,SIB,Air,CR
Souanke,SOE,Air,CR
Zanaga,ANJ,Air,CR
Aitutaki,AIT,Air,CR
Atiu Island,AIU,Air,CR
Mangaia Island,MGS,Air,CR
Manihiki Island,MHX,Air,CR
Mauke Island,MUK,Air,CR
Mitiaro Island,MOI,Air,CR
Penrhyn Island,PYE,Air,CR
Puka Puka Is/Attol,PZK,Air,CR
Rarotonga,RAR,Air,CR
Barra Colorado,BCL,Air,CR
Buenos Aires,BAI,Air,CR
Canas,CSC,Air,CR
Carrillo,RIK,Air,CS
Coto 47,OTR,Air,CS
Flamingo,FMG,Air,CS
Fortuna,FON,Air,CS
Golfito,GLF,Air,CS
Guapiles,GPL,Air,CS
Las Canas,LCS,Air,CS
Liberia,LIR,Air,CS
Limon,LIO,Air,CS
Los Chiles,LSL,Air,CS
Guanacaste,NCT,Air,CS
Nosara Beach,NOB,Air,CS
Palmar Sur,PMZ,Air,CS
Playa Samara,PLD,Air,CU
Puerto Jimenez,PJM,Air,CU
Punta Islita,PBP,Air,CU
Punta Renes,JAP,Air,CU
Quepos,XQP,Air,CU
Rio Frio,RFR,Air,CU
Juan Santamaria Intl,SJO,Air,CU
San Vito,TOO,Air,CU
Guanacaste,SZC,Air,CU
Tamarindo,TNO,Air,CU
Tambor,TMU,Air,CU
Tortuquero,TTQ,Air,CU
Upala,UPL,Air,CU
Abengourou,OGO,Air,CU
Felix Houphouet Boigny,ABJ,Air,CU
Aboisso,ABO,Air,CU
Bereby,BBV,Air,CU
Bondoukou,BDK,Air,CU
Bongouanou,BGG,Air,CU
Borotou,BRZ,Air,CU
Bouake,BYK,Air,CU
Bouna,BQO,Air,CU
Boundiali,BXI,Air,CU
Buyo,BUU,Air,CU
Daloa,DJO,Air,CU
Danane,DNC,Air,CU
Dimbokro,DIM,Air,CU
Divo,DIV,Air,CU
Ferkessedougou,FEK,Air,CU
Gagnoa,GGN,Air,CU
Guiglo,GGO,Air,CV
Katiola,KTC,Air,CV
Korhogo,HGO,Air,CV
Lakota,LKT,Air,CV
Man,MJC,Air,CV
Mankono,MOK,Air,CV
Odienne,KEO,Air,CV
Ouango Fitini,OFI,Air,CV
San Pedro,SPY,Air,CV
Sassandra,ZSS,Air,CV
Seguela,SEO,Air,CX
Taabo,TBX,Air,CY
Tabou,TXU,Air,CY
Tingrela,TGX,Air,CY
Touba,TOZ,Air,CY
Yamoussoukro,ASK,Air,CY
Zuenoula,ZUE,Air,CY
Bol,BWK,Air,CY
Dubrovnik,DBV,Air,CZ
Losinj Arpt,LSZ,Air,CZ
Osijek,OSI,Air,CZ
Pula,PUY,Air,CZ
Rijeka,RJK,Air,DE
Split,SPU,Air,DE
Zadar,ZAD,Air,DE
Pleso,ZAG,Air,DE
Baracoa,BCA,Air,DE
C.M. de Cespedes,BYM,Air,DE
Ign Agramonte Intl,CMW,Air,DE
Cayo Coco,CCC,Air,DE
Cayo Largo Del Sur,CYO,Air,DE
Maximo Gomez,AVI,Air,DE
Cienfuegos,CFG,Air,DE
Guantanamo NAS,NBW,Air,DE
Los Canos,GAO,Air,DE
Jose Marti Intl,HAV,Air,DE
Playa Baracoa,UPB,Air,DE
Frank Pais,HOG,Air,DE
La Coloma,LCL,Air,DE
Las Tunas,VTU,Air,DE
Sierra Maestra,MZO,Air,DE
Kawama,VRO,Air,DE
Mayajigua,MJG,Air,DE
Orestes Acosta,MOA,Air,DE
Nicaro,ICR,Air,DE
Rafael Cabrera,GER,Air,DE
Preston,PST,Air,DE
Punta Alegre,UPA,Air,DE
Punta De Maisi,UMA,Air,DE
San Julian,SNJ,Air,DE
Sancti Spiritus,USS,Air,DE
Santa Clara,SNU,Air,DE
Antonio Maceo,SCU,Air,DE
Siguanea,SZJ,Air,DE
Trinidad,TND,Air,DE
Juan Gualberto Gomez,VRA,Air,DE
Akrotiri RAF,AKT,Air,DE
Episkopi,EPK,Air,DE
Ercan,ECN,Air,DE
Gecitkale,GEC,Air,DE
Larnaca,LCA,Air,DE
Nicosia,NIC,Air,DE
International,PFO,Air,DE
Mosnov,OSR,Air,DE
Turany,BRQ,Air,DE
Hercegnovi,HNO,Air,DE
Karlovy Vary,KLV,Air,DE
Marianske Lazne,MKA,Air,DE
Olomouc,OLO,Air,DE
Ruzyne,PRG,Air,DE
Prerov,PRV,Air,DE
Zamość,POV,Air,DE
Kunovice,UHE,Air,DE
Dolni Benesov,ZBE,Air,DE
Holesov,GTW,Air,DE
N’Djili Airport,FIH,Air,DE
Goma,GOM,Air,DE
Kisangani,FKI,Air,DE
Ikela,IKL,Air,DE
Aalborg,AAL,Air,DE
Tirstrup,AAR,Air,DE
Aarhus Limo,ZBU,Air,DE
Billund,BLL,Air,DE
Bornholm,RNN,Air,DE
Copenhagen Airport,CPH,Air,DE
Roskilde Airport,RKE,Air,DE
Esbjerg,EBJ,Air,DE
Karup,KRP,Air,DE
Laeso Airport,BYR,Air,DE
Maribo,MRW,Air,DE
Beldringe,ODE,Air,DE
Heliport,PQT,Air,DE
Sindal,CNL,Air,DE
Limousine Service,QJV,Air,DE
Skive Airport,SQW,Air,DE
Sonderborg,SGD,Air,DE
Sonderborg,QSG,Air,DE
Stauning Vestjyllands Airport,STA,Air,DE
Thisted,TED,Air,DE
Vejle,VEJ,Air,DE
Vojens,SKS,Air,DE
Rialway Service,XJE,Air,DE
Alisabieh,AII,Air,DE
Ambouli,JIB,Air,DE
Musha,MHI,Air,DE
Obock,OBC,Air,DE
Tadjoura,TDJ,Air,DE
Cane Field,DCF,Air,DE
Melville Hall,DOM,Air,DE
Barahona,BRX,Air,DE
Cabo Rojo,CBJ,Air,DE
Constanza,COZ,Air,DE
El Portillo,EPS,Air,DE
La Romana,LRM,Air,DE
La Union,POP,Air,DE
Punta Cana,PUJ,Air,DE
Sabana De Mar,SNX,Air,DE
San Juan,SJM,Air,DE
Municipal,STI,Air,DE
Herrera,HEX,Air,DE
Las Americas,SDQ,Air,DE
Chachoan,ATF,Air,DE
Bahia De Caraquez,BHA,Air,DE
Coca,OCC,Air,DE
Cuenca,CUE,Air,DE
Esmeraldas,ESM,Air,DE
Baltra,GPS,Air,DE
Simon Bolivar,GYE,Air,DE
Jipijapa,JIP,Air,DE
Lago Agrio,LGQ,Air,DE
Cotopaxi International,LTX,Air,DE
Loja,LOH,Air,DE
Macara,MRR,Air,DE
Macas,XMS,Air,DE
Machala,MCH,Air,DE
Manta,MEC,Air,DE
Mendez,MZD,Air,DE
Pastaza,PTZ,Air,DE
Portoviejo,PVO,Air,DE
Putumayo,PYO,Air,DE
Mariscal Sucr,UIO,Air,DE
Salinas,SNC,Air,DE
San Cristobal Airport,SCY,Air,DE
Sucua,SUQ,Air,DE
Taisha,TSC,Air,DE
Tarapoa,TPC,Air,DE
Tiputini,TPN,Air,DJ
Tulcan,TUA,Air,DJ
Abu Rudeis,AUE,Air,DJ
Abu Simbel,ABS,Air,DJ
Al Arish,AAC,Air,DJ
Borg El Arab,HBE,Air,DK
El Nohza,ALY,Air,DK
Assiut,ATZ,Air,DK
Aswan,ASW,Air,DK
International,CAI,Air,DK
Alalamain Intl.,DBB,Air,DK
Dakhla,DAK,Air,DK
El Minya,EMY,Air,DK
Hurghada,HRG,Air,DK
Kharga,UVL,Air,DK
Luxor,LXR,Air,DK
Manguna,MFO,Air,DK
Marsa Alam,RMF,Air,DK
Mersa Matruh,MUH,Air,DK
Port Said,PSD,Air,DK
Ramadan,TFR,Air,DK
Mount Sinai,SKV,Air,DK
Shark Elowainat,GSQ,Air,DK
Ophira,SSH,Air,DK
Sidi Barani,SQK,Air,DK
Siwa,SEW,Air,DK
Taba International,TCP,Air,DK
Tour Sinai City,ELT,Air,DK
Comalapa International,SAL,Air,DM
Bata,BSG,Air,DM
Santa Isabel,SSG,Air,DO
Kardla,KDL,Air,DO
Kuressaare,URE,Air,DO
Parnu,EPU,Air,DO
Pirita Harbour,QUF,Air,DO
Ulemiste,TLL,Air,DO
Tartu,TAY,Air,DO
Bole,ADD,Air,DO
Arba Mintch,AMH,Air,DO
Asela,ALK,Air,DO
Asmara International,ASM,Air,DO
Asosa,ASO,Air,DR
Assab,ASA,Air,DZ
Awareh,AWH,Air,DZ
Awassa,AWA,Air,DZ
Axum,AXU,Air,DZ
Bahar Dar,BJR,Air,DZ
Beica,BEI,Air,DZ
Bulchi,BCY,Air,DZ
Buno Bedelle,XBL,Air,DZ
Chagni,MKD,Air,DZ
Debra Marcos,DBM,Air,DZ
Debra Tabor,DBT,Air,DZ
Degahbur,DGC,Air,DZ
Dembidollo,DEM,Air,DZ
Combolcha,DSE,Air,DZ
Aba Tenna D Yilma,DIR,Air,DZ
Fincha,FNH,Air,DZ
Gambela,GMB,Air,DZ
Geladi,GLC,Air,DZ
Genda Wuha,ETE,Air,DZ
Ghimbi,GHD,Air,DZ
Ghinnir,GNN,Air,DZ
Goba,GOB,Air,DZ
Gode/Iddidole,GDE,Air,DZ
Gondar,GDQ,Air,DZ
Gore,GOR,Air,DZ
Humera,HUE,Air,DZ
Indaselassie,SHC,Air,DZ
Jigiga,JIJ,Air,DZ
Jimma,JIM,Air,DZ
Jinka,BCO,Air,DZ
Kabri Dar,ABK,Air,DZ
Kelafo,LFO,Air,DZ
Lalibela,LLI,Air,DZ
Makale,MQX,Air,DZ
Massawa,MSW,Air,DZ
Mekane Selam,MKS,Air,DZ
Mena,MZX,Air,DZ
Mendi,NDM,Air,DZ
Misrak Gashamo,MHJ,Air,DZ
Mizan Teferi,MTF,Air,EC
Mota,OTA,Air,EC
Moyale,MYS,Air,EC
Mui,MUJ,Air,EC
Neghelli,EGL,Air,EC
Nejjo,NEJ,Air,EC
Nekemt,NEK,Air,EC
Beles,PWI,Air,EC
Semera Airport,SZE,Air,EC
Shakiso,SKR,Air,EC
Shehdi,SQJ,Air,EC
Shillavo,HIL,Air,EC
Soddu,SXU,Air,EC
Tippi,TIE,Air,EC
Tum,TUJ,Air,EC
Waca,WAC,Air,EC
Warder,WRA,Air,EC
Mount Pleasant,MPN,Air,EC
Port Stanley,PSY,Air,EC
Vagar,FAE,Air,EC
Ba,BFJ,Air,EC
Blue Lagoon,BXL,Air,EC
Dama,BVF,Air,EC
Levuka Airfield,LEV,Air,EC
Castaway,CST,Air,EC
Cicia,ICI,Air,EC
Kandavu,KDV,Air,EC
Koro Island,KXF,Air,EE
Korolevu,KVU,Air,EE
Labasa,LBS,Air,EE
Lakeba,LKB,Air,EE
Laucala Is,LUC,Air,EE
Malololailai,PTF,Air,EE
Mana Island Airstrip,MNF,Air,EG
Moala,MFJ,Air,EG
International,NAN,Air,EG
Natadola,NTA,Air,EG
Ngau Island,NGI,Air,EG
Ono I Lau,ONU,Air,EG
Pacific Harbor,PHR,Air,EG
Rabi,RBI,Air,EG
Rotuma Island,RTA,Air,EG
Saqani,AQS,Air,EG
Savusavu,SVU,Air,EG
Nausori,SUV,Air,EG
Matei,TVU,Air,EG
Turtle Island,TTL,Air,EG
Vanuabalavu,VBV,Air,EG
Vatukoula,VAU,Air,EG
Vatulele,VTF,Air,EG
Wakaya Island,KAY,Air,EG
Yasawa Island,YAS,Air,EG
Enontekio,ENF,Air,EG
Helsinki-Malmi,HEM,Air,EG
Helsinki-vantaa,HEL,Air,EG
Hyvinkaa,HYV,Air,EG
Ivalo,IVL,Air,EG
Joensuu,JOE,Air,EG
Jyvaskyla,JYV,Air,EG
Kajaani,KAJ,Air,ER
Kauhajoki,KHJ,Air,ES
Kauhava,KAU,Air,ES
Kemi/Tornio,KEM,Air,ES
Kitee,KTQ,Air,ES
Kittila,KTT,Air,ES
Kruunupyy,KOK,Air,ES
Bus Station,QVY,Air,ES
Utti,UTI,Air,ES
Kuopio,KUO,Air,ES
Halli,KEV,Air,ES
Kuusamo,KAO,Air,ES
Lappeenranta,LPP,Air,ES
Mariehamn,MHQ,Air,ES
Mikkeli,MIK,Air,ES
Oulu,OUL,Air,ES
Pori,POR,Air,ES
Rovaniemi,RVN,Air,ES
Savonlinna,SVL,Air,ES
Ilmajoki,SJY,Air,ES
Sodankyla,SOT,Air,ES
Tampere-Pirkkala,TMP,Air,ES
Turku,TKU,Air,ES
Vaasa,VAA,Air,ES
Varkaus,VRK,Air,ES
Ylivieska,YLI,Air,ES
La Garenne,AGF,Air,ES
Campo Dell Oro,AJA,Air,ES
Le Sequestre,LBI,Air,ES
Alpe D Huez,AHZ,Air,ES
Marce,ANE,Air,ES
Brie-Champniers,ANG,Air,ES
Annecy-Meythe,NCY,Air,ES
Agora Helipad,JAH,Air,ES
Vals-Lanas,OBS,Air,ES
Aurillac,AUR,Air,ES
Auxerre Branches,AUF,Air,ES
Avignon Railway,XZN,Air,ES
Avignon-Caum,AVN,Air,ES
Avoriaz,AVF,Air,ES
Barcelonnette,BAE,Air,ES
Poretta,BIA,Air,ES
Fontaine,BOR,Air,ES
Roumanieres,EGC,Air,ES
Beziers Vias,BZR,Air,ES
Biarritz Parme,BIQ,Air,ES
Bordeaux Airport,BOD,Air,ES
Gare de Bordeaux,ZFQ,Air,ES
Bourges,BOU,Air,ES
Guipavas,BES,Air,ES
Laroche,BVE,Air,ES
Carpiquet,CFR,Air,ES
Laberandie,ZAO,Air,ES
Calais,CQF,Air,ES
Ste Catherine,CLY,Air,ES
Croisette Heliport,JCA,Air,ES
Mandelieu,CEQ,Air,ES
Vieux Port,QYW,Air,ES
Salvaza,CCF,Air,ES
Mazamet,DCM,Air,ES
Vatry Airport,XCR,Air,ES
Chambery,CMF,Air,ES
Chateauroux,CHR,Air,ES
Maupertus,CER,Air,ET
Le Pontreau,CET,Air,ET
Aulnat,CFE,Air,ET
Parvaud,CNG,Air,ET
Colmar-Houssen,CMR,Air,ET
Courchevel,CVF,Air,ET
Creil,CSF,Air,ET
St Gatien,DOL,Air,ET
Deux Alpes,DXA,Air,ET
Dieppe,DPE,Air,ET
Dijon,DIJ,Air,ET
Pleurtuit,DNR,Air,ET
Disneyland Paris,DLP,Air,ET
Tavaux,DLE,Air,ET
Mirecourt,EPL,Air,ET
Evreux,EVX,Air,ET
Heliport,JEV,Air,ET
Sud Corse,FSC,Air,ET
Frejus,FRJ,Air,ET
Tallard,GAT,Air,ET
Granville,GFR,Air,ET
Merville/Calonne,HZB,Air,ET
Juan Les Pins,JLP,Air,ET
Montoir,LBY,Air,ET
La Plagne,PLG,Air,ET
Les Ajoncs,EDM,Air,ET
Laleu,LRH,Air,ET
Landivisiau,LDV,Air,ET
Servel,LAI,Air,ET
Entrammes,LVA,Air,ET
Le Castellet,CTT,Air,ET
Octeville,LEH,Air,ET
Arnage,LME,Air,ET
Loudes,LPY,Air,ET
Le Touquet,LTQ,Air,ET
Talmont,LSO,Air,ET
Lesquin,LIL,Air,ET
Lille Europe Rail Svc,XDB,Air,ET
Lille Flanders Rail Sv,XFA,Air,ET
Bellegarde,LIG,Air,ET
Lann Bihoue,LRT,Air,ET
Tarbes Ossun Lourdes,LDE,Air,ET
Bron,LYN,Air,ET
Lyon Part-Dieu Rail Sv,XYD,Air,ET
Lyon Perrache Rail Svc,XYL,Air,ET
Lyon Satolas Rail Svc,XYV,Air,ET
Saint Geoirs,GNB,Air,ET
Satolas,LYS,Air,ET
Marseille Provence Airport,MRS,Air,ET
Marseille Railway,XRF,Air,ET
Megeve,MVV,Air,ET
Brenoux,MEN,Air,ET
Meribel,MFX,Air,ET
Frescaty,MZM,Air,ET
Metz-Nancy-Lorraine,ETZ,Air,ET
Gueret (Lepaud),MCU,Air,ET
Montpellier Méditerranée,MPL,Air,ET
Montpellier Railway,XPJ,Air,ET
Morlaix,MXN,Air,ET
Euroairport,MLH,Air,ET
Essey,ENC,Air,ET
Nantes Atlantique,NTE,Air,FI
Nevers,NVS,Air,FI
Garons,FNI,Air,FI
Railway,ZYN,Air,FI
Niort,NIT,Air,FI
Orleans,ORE,Air,FI
Aerogare des Invalides,XEX,Air,FI
Beauvais-Tille,BVA,Air,FI
C.de G. /TGV Rail Svc,XDT,Air,FI
Charles De Gaulle,CDG,Air,FI
Etoile,XTT,Air,FI
Gare du Nord Rail Stn,XPG,Air,FI
Gare Montparnasse,XGB,Air,FI
Heliport De Paris,JDP,Air,FI
La Defense Heliport,JPU,Air,FI
Le Bourget,LBG,Air,FI
Orly,ORY,Air,FI
Paris Cergy Pontoise,POX,Air,FI
Villa Coublay,VIY,Air,FI
Uzein,PUF,Air,FI
Perigueux,PGX,Air,FI
Llabanere,PGF,Air,FI
Biard,PIS,Air,FI
Propriano,PRP,Air,FI
Pluguffan,UIP,Air,FI
Reims,RHE,Air,FI
Gare de Rennes,ZFJ,Air,FI
St Jacques,RNS,Air,FI
Renaison,RNE,Air,FI
Saint Agnant,RCO,Air,FI
Marcillac,RDZ,Air,FI
Boos,URO,Air,FI
Medis,RYN,Air,FI
Harbour,XPZ,Air,FJ
La Mole,LTT,Air,FJ
Charolais Bourgogne S.,SYT,Air,FJ
Serre Chevalier,SEC,Air,FJ
Solenzara,SOZ,Air,FJ
Sophia Antipolis,SXD,Air,FJ
Tremuson,SBK,Air,FJ
St Crepin,SCP,Air,FJ
Boutheon,EBU,Air,FJ
Montoir,SNR,Air,FJ
Entzheim,SXB,Air,FJ
Tignes,TGF,Air,FJ
Hyeres,TLN,Air,FJ
TGV Station,XZV,Air,FJ
Blagnac,TLS,Air,FJ
Montaudran,XYT,Air,FJ
St Symphorien,TUF,Air,FJ
Toussus-le-noble,TNF,Air,FJ
Chabeuil,VAF,Air,FJ
Meucon,VNE,Air,FJ
Charmeil,VHY,Air,FJ
Vittel,VTL,Air,FJ
Cote d'Azur International Airport,NCE,Air,FJ
Rochambeau,CAY,Air,FJ
Maripasoula,MPY,Air,FJ
Regina,REI,Air,FJ
Saul,XAU,Air,FJ
St-Georges de lOyapock,OYP,Air,FJ
St-Laurent du Maroni,LDX,Air,FJ
Ahe Airport,AHE,Air,FJ
Anaa,AAA,Air,FJ
Apataki,APK,Air,FJ
Arutua,AXR,Air,FK
Atuona,AUQ,Air,FK
Motu-mute,BOB,Air,FM
Faaite,FAC,Air,FM
Fakahina,FHZ,Air,FM
Fakarava,FAV,Air,FM
Fangatau,FGU,Air,FM
Gambier Is,GMR,Air,FO
Hao Island,HOI,Air,FR
Hikueru,HHZ,Air,FR
Hiva Oa,HIX,Air,FR
Huahine,HUH,Air,FR
Katiu,KXU,Air,FR
Kauehi,KHZ,Air,FR
Kaukura Atoll,KKR,Air,FR
Makemo,MKP,Air,FR
Manihi,XMH,Air,FR
Mataiva,MVT,Air,FR
Maupiti,MAU,Air,FR
Temae,MOZ,Air,FR
Napuka Island,NAU,Air,FR
Nuku Hiva,NHV,Air,FR
Nukutavake,NUK,Air,FR
Faaa,PPT,Air,FR
Puka Puka,PKP,Air,FR
Pukarua,PUK,Air,FR
Raiatea,RFP,Air,FR
Raivavae,RVV,Air,FR
Rangiroa,RGI,Air,FR
Reao,REA,Air,FR
Rurutu,RUR,Air,FR
Takapoto,TKP,Air,FR
Takaroa,TKX,Air,FR
Takume,TJN,Air,FR
Tatakoto,TKV,Air,FR
Tetiaroa Is,TTI,Air,FR
Tikehau Atoll,TIH,Air,FR
Tubuai,TUB,Air,FR
Tupai,TPX,Air,FR
Tureira,ZTA,Air,FR
Ua Huka,UAH,Air,FR
Ua Pou,UAP,Air,FR
Vahitahi,VHZ,Air,FR
Akieni,AKE,Air,FR
Alowe,AWE,Air,FR
Biawonque,BAW,Air,FR
Bitam,BMM,Air,FR
Bongo,BGP,Air,FR
Booue,BGB,Air,FR
Fougamou,FOU,Air,FR
Franceville/Mvengue,MVB,Air,FR
Gamba,GAX,Air,FR
Iguela,IGE,Air,FR
Kongoboumba,GKO,Air,FR
Koulamoutou,KOU,Air,FR
Lambarene,LBQ,Air,FR
Lastourville,LTL,Air,FR
Leconi,LEO,Air,FR
Libreville,LBV,Air,FR
Makokou,MKU,Air,FR
Mandji,KMD,Air,FR
Manega,MGO,Air,FR
Mayoumba,MYB,Air,FR
Mbigou,MBC,Air,FR
Medouneu,MDV,Air,FR
Mekambo,MKB,Air,FR
Mevang,MVG,Air,FR
Miele Mimbale,GIM,Air,FR
Minvoul,MVX,Air,FR
Mitzic,MZC,Air,FR
Moabi,MGX,Air,FR
Moanda,MFF,Air,FR
Mouila,MJL,Air,FR
Ndende,KDN,Air,FR
Nkan,NKA,Air,FR
Okondja,OKN,Air,FR
Omboue,OMB,Air,FR
Ouanga,OUU,Air,FR
Owendo,OWE,Air,FR
Oyem,OYE,Air,FR
Port Gentil,POG,Air,FR
Sette Cama,ZKM,Air,FR
Tchibanga,TCH,Air,FR
Wagny,WGY,Air,FR
Wora Na Ye,WNE,Air,FR
Yundum International,BJL,Air,FR
Batumi,BUS,Air,FR
Kopitnari,KUT,Air,FR
Babusheri,SUI,Air,FR
Novo Alexeyevka,TBS,Air,FR
Aachen/Merzbruck,AAH,Air,FR
Railway,ZIU,Air,FR
Railway Station,XHJ,Air,FR
Altenburg Nobitz,AOC,Air,FR
Sachsen Railway Stn.,ZAU,Air,FR
Baltrum,BMR,Air,FR
Barth,BBH,Air,FR
Bindlacher-Berg,BYU,Air,FR
Berlin Zoo,QWC,Air,FR
RAF Gatow,GWW,Air,FR
Schoenefeld,SXF,Air,FR
Tegel,TXL,Air,FR
Tempelhof,THF,Air,FR
Bielefeld,BFE,Air,FR
Bitburg Air Base,BBJ,Air,FR
Boeblingen,PHM,Air,FR
Borkum,BMK,Air,FR
Braunschweig,BWE,Air,FR
Bremen,BRE,Air,FR
Bremerhaven,BRV,Air,FR
R.A.F.,BGN,Air,FR
Burg Feuerstein,URD,Air,FR
Chemnitz Railway Stn.,ZTZ,Air,FR
Cochstedt,CSO,Air,FR
Cologne/bonn,CGN,Air,FR
Cottbus,CBU,Air,FR
Cottbus Railway Stn.,ZTT,Air,FR
Cuxhaven/Nordholz,FCN,Air,FR
Dessau Railway Stn.,ZSU,Air,FR
Dortmund,DTM,Air,FR
Dresden Arpt,DRS,Air,FR
Düsseldorf International Airport (Rhein-Ruhr),DUS,Air,FR
Moenchen-Gl. - DUS Exp,MGL,Air,FR
Weeze,NRN,Air,FR
Station,QDU,Air,FR
Eisenach,EIB,Air,FR
Emden,EME,Air,FR
Erfurt,ERF,Air,FR
Essen,ESS,Air,FR
GermanRail Pass,ZGZ,Air,FR
Fictitious Point/LH,QFP,Air,FR
Finkenwerder,XFW,Air,FR
Schaferhaus,FLF,Air,FR
Hahn,HHN,Air,FR
Frankfurt International Airport (Rhein-Main),FRA,Air,FR
Neu Isenburg,QGV,Air,FR
Rhein-Main AFB,FRF,Air,FR
Frankfurt/Oder Railway,ZFR,Air,FR
Friedrichshafen,FDH,Air,FR
Fritzlar Airbase,FRZ,Air,FR
Fuerstenfeldbruck,FEL,Air,FR
Geilenkirchen,GKE,Air,FR
Gera Railway,ZGA,Air,FR
Giebelstadt,GHF,Air,FR
Goerlitz Railway,ZGE,Air,FR
Gotha Railway,ZGO,Air,FR
Greifswald Railway,ZGW,Air,FR
Guetersloh,GUT,Air,FR
Guettin,GTI,Air,FR
Halle Railway,ZHZ,Air,FR
Hamburg,HAM,Air,FR
Lübeck Blankensee,LBC,Air,FR
Hanover Arpt,HAJ,Air,FR
Hanover Railway,ZVR,Air,FR
Messe-BF Railway Servi,ZVM,Air,FR
Heide-Buesum,HEI,Air,FR
Heidelberg,HDB,Air,FR
Helgoland,HGL,Air,FR
Heringsdorf,HDF,Air,FR
Hof,HOQ,Air,FR
Husum,QHU,Air,FR
Illis Airbase,ILH,Air,FR
Ingolstadt-Manching,IGS,Air,GA
Jena Railway,ZJS,Air,GA
Juist,JUI,Air,GA
Kaiserslautern,KLT,Air,GA
Soellingen,FKB,Air,GA
Kassel-Calden,KSF,Air,GA
Holtenau,KEL,Air,GA
Kitzingen,KZG,Air,GA
Koethen,KOQ,Air,GA
R.A.F.,LRC,Air,GA
Lahr,LHA,Air,GA
Langeoog,LGO,Air,GA
Leipzig/Halle,LEJ,Air,GA
Lemwerder,XLW,Air,GA
Mannheim Arpt,MHG,Air,GA
Mian Yang,MIG,Air,GA
Muenster,FMO,Air,GA
Augsburg - Muehlhausen,AGB,Air,GA
Franz Josef Strauss,MUC,Air,GA
Neubrandenburg,FNB,Air,GA
Neumuenster,EUM,Air,GA
Norddeich,NOE,Air,GA
Norden,NOD,Air,GA
Norderney,NRD,Air,GA
Cuxhaven,NDZ,Air,GA
Oberpfaffenhofen,OBF,Air,GA
Paderborn,PAD,Air,GA
Peenemuende,PEF,Air,GA
Pforheim,UPF,Air,GA
Off line Point,XZE,Air,GA
Ramstein,RMS,Air,GA
Rechlin,REB,Air,GA
Rheindahlen,GMY,Air,GA
Riesa,IES,Air,GA
Laage,RLG,Air,GA
Ensheim,SCN,Air,GA
Schleswig-Jagel,WBG,Air,GA
Parchim Airport,SZW,Air,GA
Sembach,SEX,Air,GA
Siegerland Airport,SGE,Air,GA
Spangdahlem,SPM,Air,GA
St Peter,PSH,Air,GA
Wallmuhle,RBM,Air,GB
Echterdingen,STR,Air,GB
Varrelbusch,VAC,Air,GB
Flugplatz,AGE,Air,GB
Westerland - Sylt,GWT,Air,GB
Air Base,WIE,Air,GB
Wildenrath,WID,Air,GB
Wilhelmshaven,WVN,Air,GB
Wyk Auf Foehr,OHR,Air,GB
Nuremberg,NUE,Air,GB
Kotoka,ACC,Air,GB
Kumasi,KMS,Air,GB
Sunyani,NYI,Air,GB
Takoradi,TKD,Air,GB
Tamale,TML,Air,GB
North Front,GIB,Air,GB
Agrinion,AGQ,Air,GB
Demokritos Airport,AXD,Air,GB
Astypalaia,JTY,Air,GB
Eleftherios Venizelos,ATH,Air,GB
Hellinikon (Closed),HEW,Air,GB
Souda,CHQ,Air,GB
Chios,JKH,Air,GB
